"gene","drug","drug_concept_id","interaction_score","interaction_types","sources","key"
"EGFR","SERIBANTUMAB","chembl:CHEMBL3545071",0.135947392080431,"","TALC","SERIBANTUMAB|chembl:CHEMBL3545071"
"EGFR","IMATINIB","rxcui:282388",0.00755263289335728,"","PharmGKB","IMATINIB|rxcui:282388"
"EGFR","FLUOROURACIL","rxcui:4492",0.00468784110622176,"","PharmGKB","FLUOROURACIL|rxcui:4492"
"EGFR","OLMUTINIB","ncit:C101791",0.271894784160862,"","CGI;ChEMBL","OLMUTINIB|ncit:C101791"
"EGFR","RG-7160","chembl:CHEMBL2109393",0.271894784160862,"","ChEMBL","RG-7160|chembl:CHEMBL2109393"
"EGFR","NAQUOTINIB","ncit:C115110",0.407842176241293,"","ChEMBL;CIViC;TTD","NAQUOTINIB|ncit:C115110"
"EGFR","NIMOTUZUMAB","ncit:C2733",0.679736960402155,"","CGI;ChEMBL;MyCancerGenome;TALC;TdgClinicalTrial","NIMOTUZUMAB|ncit:C2733"
"EGFR","DEGUELIN","ncit:C63666",0.0543789568321724,"","CIViC","DEGUELIN|ncit:C63666"
"EGFR","AZD-4769","chembl:CHEMBL422872",0.271894784160862,"","ChEMBL","AZD-4769|chembl:CHEMBL422872"
"EGFR","PANITUMUMAB","rxcui:263034",0.17673160970456,"","CGI;ChEMBL;CIViC;ClearityFoundationBiomarkers;ClearityFoundationClinicalTrial;DoCM;FDA;MyCancerGenome;TALC;TdgClinicalTrial;TEND;TTD","PANITUMUMAB|rxcui:263034"
"EGFR","DEPATUXIZUMAB MAFODOTIN","ncit:C105612",0.815684352482586,"","ChEMBL;TTD","DEPATUXIZUMAB MAFODOTIN|ncit:C105612"
"EGFR","CENISERTIB","ncit:C64540",0.002304193086109,"","DTC","CENISERTIB|ncit:C64540"
"EGFR","AFATINIB DIMALEATE","rxcui:1430441",0.0906315947202874,"","ChEMBL","AFATINIB DIMALEATE|rxcui:1430441"
"EGFR","CHEMBL:CHEMBL29197","chembl:CHEMBL29197",0.0679736960402155,"","DTC","CHEMBL:CHEMBL29197|chembl:CHEMBL29197"
"EGFR","TREMELIMUMAB","rxcui:2619313",0.0388421120229803,"","PharmGKB","TREMELIMUMAB|rxcui:2619313"
"EGFR","FUTUXIMAB/MODOTUXIMAB MIXTURE","ncit:C91381",0.271894784160862,"","CIViC;MyCancerGenome;TdgClinicalTrial","FUTUXIMAB/MODOTUXIMAB MIXTURE|ncit:C91381"
"EGFR","IMGATUZUMAB","ncit:C78838",0.135947392080431,"","ChEMBL","IMGATUZUMAB|ncit:C78838"
"EGFR","CRIZOTINIB","rxcui:1148495",0.0108757913664345,"","CIViC","CRIZOTINIB|rxcui:1148495"
"EGFR","TAMATINIB","drugbank:DB07159",0.00335672573038101,"","DTC","TAMATINIB|drugbank:DB07159"
"EGFR","SORAFENIB","rxcui:495881",0.00709290741289206,"","DTC;TTD","SORAFENIB|rxcui:495881"
"EGFR","TALAZOPARIB","rxcui:2099704",0.00971052800574508,"","CIViC","TALAZOPARIB|rxcui:2099704"
"EGFR","TOZASERTIB","ncit:C98053",0.00372458608439537,"","DTC","TOZASERTIB|ncit:C98053"
"EGFR","INDIUM-111","rxcui:90540",0.271894784160862,"","TTD","INDIUM-111|rxcui:90540"
"EGFR","BMS-599626","drugbank:DB12318",0.271894784160862,"","MyCancerGenome;TALC;TTD","BMS-599626|drugbank:DB12318"
"EGFR","ERLOTINIB HYDROCHLORIDE","rxcui:477320",0.181263189440575,"","ChEMBL;MyCancerGenomeClinicalTrial","ERLOTINIB HYDROCHLORIDE|rxcui:477320"
"EGFR","POZIOTINIB","ncit:C98838",0.135947392080431,"","ChEMBL;MyCancerGenomeClinicalTrial;OncoKB","POZIOTINIB|ncit:C98838"
"EGFR","ICOTINIB","ncit:C138996",0.543789568321724,"","ChEMBL;MyCancerGenome;MyCancerGenomeClinicalTrial;TALC","ICOTINIB|ncit:C138996"
"DEFA5","SODIUM CHLORIDE","rxcui:9863",3.72884275420611,"","NCI","SODIUM CHLORIDE|rxcui:9863"
"F3","COMPOUND 41 [PMID: 31855425]","iuphar.ligand:10598",0.696050647451807,"","GuideToPharmacology","COMPOUND 41 [PMID: 31855425]|iuphar.ligand:10598"
"F3","SIMVASTATIN","rxcui:36567",0.139210129490361,"","PharmGKB","SIMVASTATIN|rxcui:36567"
"F3","ANTI-TF MONOCLONAL ANTIBODY ALT-836","ncit:C96430",3.48025323725903,"","TTD","ANTI-TF MONOCLONAL ANTIBODY ALT-836|ncit:C96430"
"F3","COMPOUND 12B [PMID: 31465220]","iuphar.ligand:10489",0.870063309314759,"","GuideToPharmacology","COMPOUND 12B [PMID: 31465220]|iuphar.ligand:10489"
"F3","SAR405","iuphar.ligand:9353",3.48025323725903,"","GuideToPharmacology","SAR405|iuphar.ligand:9353"
"F3","TISOTUMAB VEDOTIN","rxcui:2571094",0.21751582732869,"","ChEMBL","TISOTUMAB VEDOTIN|rxcui:2571094"
"F3","PQR620","iuphar.ligand:10142",1.16008441241968,"","GuideToPharmacology","PQR620|iuphar.ligand:10142"
"F3","ANPOCOGIN","ncit:C69129",1.74012661862952,"","TdgClinicalTrial","ANPOCOGIN|ncit:C69129"
"F3","COMPOUND 82 [PMID: 21332118]","iuphar.ligand:8805",0.497179033894148,"","GuideToPharmacology","COMPOUND 82 [PMID: 21332118]|iuphar.ligand:8805"
"F3","PIK-III","iuphar.ligand:9379",3.48025323725903,"","GuideToPharmacology","PIK-III|iuphar.ligand:9379"
"F3","TORIN 2","iuphar.ligand:8839",0.497179033894148,"","GuideToPharmacology","TORIN 2|iuphar.ligand:8839"
"F3","COMPOUND 5 [PMID: 34779204]","iuphar.ligand:11843",3.48025323725903,"","GuideToPharmacology","COMPOUND 5 [PMID: 34779204]|iuphar.ligand:11843"
"F3","SAR260301","iuphar.ligand:8793",0.435031654657379,"","GuideToPharmacology","SAR260301|iuphar.ligand:8793"
"F3","MORAB-066","drugbank:DB17347",3.48025323725903,"","TTD","MORAB-066|drugbank:DB17347"
"F3","VPS34-IN-1","iuphar.ligand:9378",3.48025323725903,"","GuideToPharmacology","VPS34-IN-1|iuphar.ligand:9378"
"FABP3","BI-2536","iuphar.ligand:5666",3.72884275420611,"","GuideToPharmacology","BI-2536|iuphar.ligand:5666"
"FABP3","ONVANSERTIB","ncit:C143162",4.35031654657379,"","GuideToPharmacology","ONVANSERTIB|ncit:C143162"
"EDN1","OXYGEN THERAPY","wikidata:Q1988216",5.80042206209839,"","NCI","OXYGEN THERAPY|wikidata:Q1988216"
"EDN1","CELECOXIB","rxcui:140587",0.0865734636134088,"","NCI","CELECOXIB|rxcui:140587"
"EDN1","TAMOXIFEN","rxcui:10324",0.0892372624938214,"","NCI","TAMOXIFEN|rxcui:10324"
"EDN1","DOXORUBICIN HYDROCHLORIDE","rxcui:142433",0.0391920409601243,"","NCI","DOXORUBICIN HYDROCHLORIDE|rxcui:142433"
"EDN1","THIOURACIL","ncit:C29856",2.9002110310492,"","NCI","THIOURACIL|ncit:C29856"
"EDN1","ALPROSTADIL","rxcui:598",0.252192263569495,"","NCI","ALPROSTADIL|rxcui:598"
"EDN1","ANTIPLATELET AGENT","ncit:C1327",5.80042206209839,"","NCI","ANTIPLATELET AGENT|ncit:C1327"
"EDN1","ANTICONVULSANT AGENT","ncit:C264",0.386694804139893,"","NCI","ANTICONVULSANT AGENT|ncit:C264"
"EDN1","BUDESONIDE","rxcui:19831",0.446186312469107,"","NCI","BUDESONIDE|rxcui:19831"
"EDN1","LANREOTIDE ACETATE","rxcui:236167",0.828631723156913,"","NCI","LANREOTIDE ACETATE|rxcui:236167"
"EDN1","CANDESARTAN CILEXETIL","rxcui:135481",0.386694804139893,"","NCI","CANDESARTAN CILEXETIL|rxcui:135481"
"EDN1","ANESTHETIC AGENT","ncit:C245",0.580042206209839,"","NCI","ANESTHETIC AGENT|ncit:C245"
"EDN1","BEVACIZUMAB","rxcui:253337",0.14501055155246,"","PharmGKB","BEVACIZUMAB|rxcui:253337"
"EDN1","PROTEIN SYNTHESIS INHIBITOR","ncit:C784",0.483368505174866,"","NCI","PROTEIN SYNTHESIS INHIBITOR|ncit:C784"
"EDN1","DEFEROXAMINE","rxcui:3131",0.341201297770494,"","NCI","DEFEROXAMINE|rxcui:3131"
"EDN1","NORETHINDRONE ACETATE","rxcui:31983",0.966737010349732,"","NCI","NORETHINDRONE ACETATE|rxcui:31983"
"EDN1","INSULIN, REGULAR, HUMAN","rxcui:253182",0.10944192569997,"","NCI","INSULIN, REGULAR, HUMAN|rxcui:253182"
"EDN1","MURAGLITAZAR","ncit:C75190",0.966737010349732,"","PharmGKB","MURAGLITAZAR|ncit:C75190"
"CHEK2","PF-477736","iuphar.ligand:8043",0.621473792367685,"","GuideToPharmacology","PF-477736|iuphar.ligand:8043"
"CHEK2","CEDIRANIB","ncit:C80867",0.0221954925845602,"","DTC","CEDIRANIB|ncit:C80867"
"CHEK2","ABIRATERONE ACETATE","rxcui:1100071",0.0887819703382407,"","CKB-CORE","ABIRATERONE ACETATE|rxcui:1100071"
"CHEK2","CYC-116","chembl:CHEMBL482967",0.0128138926261378,"","DTC","CYC-116|chembl:CHEMBL482967"
"CHEK2","ISOGRANULATIMIDE","iuphar.ligand:5991",0.414315861578457,"","GuideToPharmacology","ISOGRANULATIMIDE|iuphar.ligand:5991"
"CHEK2","RUCAPARIB","rxcui:1862579",0.103578965394614,"","CKB-CORE","RUCAPARIB|rxcui:1862579"
"CHEK2","CHEMBL:CHEMBL578061","chembl:CHEMBL578061",0.0497179033894148,"","DTC","CHEMBL:CHEMBL578061|chembl:CHEMBL578061"
"CHEK2","KENPAULLONE","iuphar.ligand:6000",0.0258947413486535,"","DTC","KENPAULLONE|iuphar.ligand:6000"
"CHEK2","XL844","drugbank:DB05149",1.24294758473537,"","TdgClinicalTrial;TTD","XL844|drugbank:DB05149"
"CHEK2","MLN-8054","iuphar.ligand:5696",0.042860261542599,"","DTC","MLN-8054|iuphar.ligand:5696"
"CHEK2","GO-6976","drugbank:DB17029",0.0289057577845435,"","DTC","GO-6976|drugbank:DB17029"
"CHEK2","PREXASERTIB","ncit:C91392",0.414315861578457,"","ChEMBL;GuideToPharmacology","PREXASERTIB|ncit:C91392"
"CHEK2","PF-562271","iuphar.ligand:9381",0.0115087739327349,"","DTC","PF-562271|iuphar.ligand:9381"
"CHEK2","CDK INHIBITOR 4.35","iuphar.ligand:10357",0.177563940676481,"","GuideToPharmacology","CDK INHIBITOR 4.35|iuphar.ligand:10357"
"CHEK2","SNS-314","drugbank:DB06134",0.0295939901127469,"","DTC","SNS-314|drugbank:DB06134"
"CHEK2","DOVITINIB","ncit:C76199",0.0123064117300532,"","DTC","DOVITINIB|ncit:C76199"
"CHEK2","XL-844","chembl:CHEMBL3544936",0.621473792367685,"","ChEMBL","XL-844|chembl:CHEMBL3544936"
"CHEK2","CCT245737","iuphar.ligand:9187",0.621473792367685,"","GuideToPharmacology","CCT245737|iuphar.ligand:9187"
"CHEK2","CHK2 INHIBITOR II","iuphar.ligand:5954",1.24294758473537,"","GuideToPharmacology","CHK2 INHIBITOR II|iuphar.ligand:5954"
"CHEK2","NVP-TAE684","iuphar.ligand:5714",0.0120674522789842,"","DTC","NVP-TAE684|iuphar.ligand:5714"
"CHEK2","7-HYDROXYSTAUROSPORINE","iuphar.ligand:7907",0.0956113526719515,"","GuideToPharmacology","7-HYDROXYSTAUROSPORINE|iuphar.ligand:7907"
"CHEK2","TALAZOPARIB","rxcui:2099704",0.0887819703382407,"","CKB-CORE","TALAZOPARIB|rxcui:2099704"
"CHEK2","NIRAPARIB","rxcui:1918231",0.0731145638079629,"","CKB-CORE","NIRAPARIB|rxcui:1918231"
"CHEK2","COMPOUND 25B [PMID: 22564207]","iuphar.ligand:8139",0.155368448091921,"","GuideToPharmacology","COMPOUND 25B [PMID: 22564207]|iuphar.ligand:8139"
"CHEK2","GEFITINIB","rxcui:328134",0.0185514564885876,"","DTC","GEFITINIB|rxcui:328134"
"CHEK2","CENISERTIB","ncit:C64540",0.0105334541079269,"","DTC","CENISERTIB|ncit:C64540"
"CHEK2","GW441756X","chembl:CHEMBL1516890",0.0191222705343903,"","DTC","GW441756X|chembl:CHEMBL1516890"
"CHEK2","PALBOCICLIB","rxcui:1601374",0.048743042538642,"","CKB-CORE","PALBOCICLIB|rxcui:1601374"
"CHEK2","PREDNISONE","rxcui:8640",0.0276210574385638,"","CKB-CORE","PREDNISONE|rxcui:8640"
"CHEK2","SP-600125","chembl:CHEMBL1725279",0.0139657031992738,"","DTC","SP-600125|chembl:CHEMBL1725279"
"CHEK2","OLAPARIB","rxcui:1597582",0.216164797345282,"","CGI;CIViC;CKB-CORE","OLAPARIB|rxcui:1597582"
"CHEK2","VEMURAFENIB","rxcui:1147220",0.0671863559316416,"","CKB-CORE","VEMURAFENIB|rxcui:1147220"
"CHEK2","CCT241533","iuphar.ligand:8044",0.621473792367685,"","GuideToPharmacology","CCT241533|iuphar.ligand:8044"
"CHEK2","BARASERTIB-HQPA","iuphar.ligand:5663",0.0540411993363204,"","DTC","BARASERTIB-HQPA|iuphar.ligand:5663"
"CHEK2","WITHAFERIN A","iuphar.ligand:13097",0.207157930789228,"","DTC","WITHAFERIN A|iuphar.ligand:13097"
"CHEK2","FASUDIL","ncit:C65624",0.042860261542599,"","DTC","FASUDIL|ncit:C65624"
"CHEK2","ALSTERPAULLONE","drugbank:DB04014",0.0239028381679879,"","DTC","ALSTERPAULLONE|drugbank:DB04014"
"CHEK2","DIMETHYLADENINE","chembl:CHEMBL407391",0.138105287192819,"","DTC","DIMETHYLADENINE|chembl:CHEMBL407391"
"CHEK2","AZD7762","iuphar.ligand:7713",0.497179033894148,"","GuideToPharmacology;TALC","AZD7762|iuphar.ligand:7713"
"CHEK2","ENZALUTAMIDE","rxcui:1307298",0.155368448091921,"","CKB-CORE","ENZALUTAMIDE|rxcui:1307298"
"CHEK2","RG-1530","iuphar.ligand:10361",0.013222846646121,"","DTC","RG-1530|iuphar.ligand:10361"
"CHEK2","ILORASERTIB","ncit:C116729",0.0107150653856497,"","DTC","ILORASERTIB|ncit:C116729"
"ERBB4","LAPATINIB","rxcui:480167",0.174206224334434,"","CGI;CIViC;DoCM;DTC;PharmGKB","LAPATINIB|rxcui:480167"
"ERBB4","NVP-TAE684","iuphar.ligand:5714",0.00873849992616095,"","DTC","NVP-TAE684|iuphar.ligand:5714"
"ERBB4","BIX02188","iuphar.ligand:8064",0.450032746197289,"","GuideToPharmacology","BIX02188|iuphar.ligand:8064"
"ERBB4","CHEMBL:CHEMBL578061","chembl:CHEMBL578061",0.0360026196957831,"","DTC","CHEMBL:CHEMBL578061|chembl:CHEMBL578061"
"ERBB4","HB-EGF","iuphar.ligand:4948",0.450032746197289,"","GuideToPharmacology","HB-EGF|iuphar.ligand:4948"
"ERBB4","DACOMITINIB ANHYDROUS","rxcui:2058848",0.750054576995482,"","ChEMBL;GuideToPharmacology;MyCancerGenome;MyCancerGenomeClinicalTrial;TdgClinicalTrial","DACOMITINIB ANHYDROUS|rxcui:2058848"
"ERBB4","NEUREGULIN-3","iuphar.ligand:5030",0.900065492394578,"","GuideToPharmacology","NEUREGULIN-3|iuphar.ligand:5030"
"ERBB4","GEFITINIB","rxcui:328134",0.0403014399579662,"","DTC;MyCancerGenomeClinicalTrial;PharmGKB","GEFITINIB|rxcui:328134"
"ERBB4","AFATINIB","rxcui:1430438",0.100007276932731,"","CGI;CIViC","AFATINIB|rxcui:1430438"
"ERBB4","POZIOTINIB","ncit:C98838",0.450032746197289,"","ChEMBL;GuideToPharmacology;MyCancerGenomeClinicalTrial","POZIOTINIB|ncit:C98838"
"ERBB4","DASATINIB ANHYDROUS","rxcui:1546019",0.0118429670051918,"","DTC","DASATINIB ANHYDROUS|rxcui:1546019"
"ERBB4","PALIPERIDONE","rxcui:679314",0.150010915399096,"","PharmGKB","PALIPERIDONE|rxcui:679314"
"ERBB4","CEDIRANIB","ncit:C80867",0.0160725980784746,"","DTC","CEDIRANIB|ncit:C80867"
"ERBB4","BETACELLULIN","iuphar.ligand:4873",0.450032746197289,"","GuideToPharmacology","BETACELLULIN|iuphar.ligand:4873"
"ERBB4","ALLITINIB","iuphar.ligand:9912",0.300021830798193,"","GuideToPharmacology","ALLITINIB|iuphar.ligand:9912"
"ERBB4","LAUROGUADINE","ncit:C80857",0.0321451961569492,"","DTC","LAUROGUADINE|ncit:C80857"
"ERBB4","COMPOUND 38 [PMID: 24915291]","iuphar.ligand:8145",0.112508186549322,"","GuideToPharmacology","COMPOUND 38 [PMID: 24915291]|iuphar.ligand:8145"
"ERBB4","AEE788","iuphar.ligand:7643",0.128580784627797,"","GuideToPharmacology","AEE788|iuphar.ligand:7643"
"ERBB4","TAK-715","drugbank:DB16108",0.0375027288497741,"","DTC","TAK-715|drugbank:DB16108"
"ERBB4","AFATINIB DIMALEATE","rxcui:1430441",0.300021830798193,"","ChEMBL","AFATINIB DIMALEATE|rxcui:1430441"
"ERBB4","PELITINIB","ncit:C2713",0.450032746197289,"","MyCancerGenome;TALC","PELITINIB|ncit:C2713"
"ERBB4","PIROTINIB","iuphar.ligand:12612",0.300021830798193,"","GuideToPharmacology","PIROTINIB|iuphar.ligand:12612"
"ERBB4","JNJ-26483327","chembl:CHEMBL3109738",0.100007276932731,"","ChEMBL","JNJ-26483327|chembl:CHEMBL3109738"
"ERBB4","DIMETHYLCURCUMIN","drugbank:DB06133",0.360026196957831,"","DTC","DIMETHYLCURCUMIN|drugbank:DB06133"
"ERBB4","NERATINIB","rxcui:1940643",0.0600043661596385,"","ChEMBL","NERATINIB|rxcui:1940643"
"ERBB4","NEUREGULIN-1","iuphar.ligand:5027",0.450032746197289,"","GuideToPharmacology","NEUREGULIN-1|iuphar.ligand:5027"
"ERBB4","PAN-HER KINASE INHIBITOR AC480","ncit:C48380",0.225016373098645,"","TdgClinicalTrial","PAN-HER KINASE INHIBITOR AC480|ncit:C48380"
"ERBB4","TUCATINIB","rxcui:2361285",0.112508186549322,"","GuideToPharmacology","TUCATINIB|rxcui:2361285"
"ERBB4","TARLOXOTINIB","drugbank:DB14944",0.225016373098645,"","ChEMBL","TARLOXOTINIB|drugbank:DB14944"
"ERBB4","BMS-599626","iuphar.ligand:7647",0.360026196957831,"","ChEMBL;GuideToPharmacology","BMS-599626|iuphar.ligand:7647"
"ERBB4","XILIERTINIB","iuphar.ligand:9929",0.150010915399096,"","GuideToPharmacology","XILIERTINIB|iuphar.ligand:9929"
"ERBB4","BARASERTIB-HQPA","iuphar.ligand:5663",0.0391332822780251,"","DTC","BARASERTIB-HQPA|iuphar.ligand:5663"
"ERBB4","CENISERTIB","ncit:C64540",0.00762767366436083,"","DTC","CENISERTIB|ncit:C64540"
"ERBB4","SB220025","drugbank:DB04338",0.0290343707224057,"","DTC","SB220025|drugbank:DB04338"
"ERBB4","RG-1530","iuphar.ligand:10361",0.00957516481270828,"","DTC","RG-1530|iuphar.ligand:10361"
"ERBB4","BIX02189","iuphar.ligand:9380",0.300021830798193,"","GuideToPharmacology","BIX02189|iuphar.ligand:9380"
"ERBB4","BMS-690514","drugbank:DB11665",0.300021830798193,"","ChEMBL;MyCancerGenome","BMS-690514|drugbank:DB11665"
"ERBB4","COMPOUND 9 [PMID: 26006010]","iuphar.ligand:9761",0.150010915399096,"","GuideToPharmacology","COMPOUND 9 [PMID: 26006010]|iuphar.ligand:9761"
"ERBB4","IBRUTINIB","rxcui:1442981",0.0264725144821935,"","GuideToPharmacology","IBRUTINIB|rxcui:1442981"
"ERBB4","ACALABRUTINIB","rxcui:1986808",0.0529450289643869,"","GuideToPharmacology","ACALABRUTINIB|rxcui:1986808"
"ERBB4","NEUREGULIN-4","iuphar.ligand:5031",0.900065492394578,"","GuideToPharmacology","NEUREGULIN-4|iuphar.ligand:5031"
"ERBB4","WZ4002","iuphar.ligand:9176",0.128580784627797,"","GuideToPharmacology","WZ4002|iuphar.ligand:9176"
"ERBB4","SP-600125","chembl:CHEMBL1725279",0.0101130954201638,"","DTC","SP-600125|chembl:CHEMBL1725279"
"ERBB4","CURCUMIN","rxcui:2955",0.0272747118907448,"","DTC","CURCUMIN|rxcui:2955"
"ERBB4","TAMATINIB","drugbank:DB07159",0.0111119196591923,"","DTC","TAMATINIB|drugbank:DB07159"
"ERBB4","KBP5209","chembl:CHEMBL4650289",0.225016373098645,"","ChEMBL","KBP5209|chembl:CHEMBL4650289"
"ERBB4","EGFR/ERBB-2/ERBB-4 INHIBITOR","iuphar.ligand:5965",0.300021830798193,"","GuideToPharmacology","EGFR/ERBB-2/ERBB-4 INHIBITOR|iuphar.ligand:5965"
"ERBB4","NERATINIB MALEATE","rxcui:1940642",0.300021830798193,"","ChEMBL","NERATINIB MALEATE|rxcui:1940642"
"ERBB4","CIMAGLERMIN ALFA","chembl:CHEMBL3039542",0.300021830798193,"","TdgClinicalTrial","CIMAGLERMIN ALFA|chembl:CHEMBL3039542"
"ERBB4","VANDETANIB","rxcui:1098413",0.0155183705585272,"","ChEMBL","VANDETANIB|rxcui:1098413"
"ERBB4","BMS-599626","drugbank:DB12318",0.600043661596385,"","MyCancerGenome;TALC","BMS-599626|drugbank:DB12318"
"ERBB4","CANERTINIB DIHYDROCHLORIDE","ncit:C1880",0.180013098478916,"","ChEMBL","CANERTINIB DIHYDROCHLORIDE|ncit:C1880"
"ERBB4","METHYLCURCUMIN","chembl:CHEMBL494826",0.450032746197289,"","DTC","METHYLCURCUMIN|chembl:CHEMBL494826"
"ERBB4","NEUREGULIN-2","iuphar.ligand:5029",0.450032746197289,"","GuideToPharmacology","NEUREGULIN-2|iuphar.ligand:5029"
"ERBB4","EPIREGULIN","iuphar.ligand:4918",0.450032746197289,"","GuideToPharmacology","EPIREGULIN|iuphar.ligand:4918"
"ERBB4","ERLOTINIB","rxcui:337525",0.0321451961569492,"","DTC;PharmGKB","ERLOTINIB|rxcui:337525"
"ERBB4","ILORASERTIB","ncit:C116729",0.0077591852792636,"","DTC","ILORASERTIB|ncit:C116729"
"ERBB4","ALISERTIB","ncit:C71717",0.018751364424887,"","DTC","ALISERTIB|ncit:C71717"
"IL25","VIDOFLUDIMUS","ncit:C152873",5.22037985588855,"","TdgClinicalTrial","VIDOFLUDIMUS|ncit:C152873"
"IL25","M-1095","chembl:CHEMBL4298023",8.70063309314759,"","TTD","M-1095|chembl:CHEMBL4298023"
"GABBR1","BACLOFEN","rxcui:1292",2.61018992794428,"","ChEMBL;NCI;TdgClinicalTrial;TEND","BACLOFEN|rxcui:1292"
"GABBR1","LESOGABERAN","ncit:C166751",2.9002110310492,"","ChEMBL;TdgClinicalTrial","LESOGABERAN|ncit:C166751"
"GABBR1","SODIUM OXYBATE","rxcui:9899",1.4501055155246,"","ChEMBL","SODIUM OXYBATE|rxcui:9899"
"GABBR1","PROGABIDE","rxcui:34568",4.35031654657379,"","TdgClinicalTrial;TEND","PROGABIDE|rxcui:34568"
"GABBR1","SGS-742","drugbank:DB05010",2.1751582732869,"","ChEMBL","SGS-742|drugbank:DB05010"
"GABBR1","CALCIUM OXYBATE","rxcui:2387307",2.1751582732869,"","ChEMBL","CALCIUM OXYBATE|rxcui:2387307"
"GABBR1","VIGABATRIN","rxcui:14851",1.08757913664345,"","TdgClinicalTrial","VIGABATRIN|rxcui:14851"
"GABBR1","MAGNESIUM OXYBATE","rxcui:2387308",2.1751582732869,"","ChEMBL","MAGNESIUM OXYBATE|rxcui:2387308"
"GABBR1","ANTIDEPRESSANT AGENT","ncit:C265",0.167319867175915,"","NCI","ANTIDEPRESSANT AGENT|ncit:C265"
"GABBR1","ARBACLOFEN","ncit:C90890",2.1751582732869,"","ChEMBL;TdgClinicalTrial","ARBACLOFEN|ncit:C90890"
"GABBR1","POTASSIUM OXYBATE","rxcui:2387309",2.1751582732869,"","ChEMBL","POTASSIUM OXYBATE|rxcui:2387309"
"GABBR1","ARBACLOFEN PLACARBIL","ncit:C76088",1.4501055155246,"","ChEMBL","ARBACLOFEN PLACARBIL|ncit:C76088"
"CHRNA5","ZILUCOPLAN","rxcui:2672489",0.966737010349732,"","PharmGKB","ZILUCOPLAN|rxcui:2672489"
"CHRNA5","EFGARTIGIMOD ALFA","rxcui:2587717",0.966737010349732,"","PharmGKB","EFGARTIGIMOD ALFA|rxcui:2587717"
"CHRNA5","ROZANOLIXIZUMAB","rxcui:2642274",0.870063309314759,"","PharmGKB","ROZANOLIXIZUMAB|rxcui:2642274"
"CHRNA5","RAVULIZUMAB","rxcui:2107301",0.966737010349732,"","PharmGKB","RAVULIZUMAB|rxcui:2107301"
"CHRNA5","ECULIZUMAB","rxcui:591781",0.790966644831599,"","PharmGKB","ECULIZUMAB|rxcui:591781"
"CHRNA5","POZANICLINE","ncit:C81045",2.1751582732869,"","ChEMBL","POZANICLINE|ncit:C81045"
"DDIT3","STREPTOZOCIN","rxcui:10114",0.0540411993363204,"","NCI","STREPTOZOCIN|rxcui:10114"
"DDIT3","INDOMETHACIN","rxcui:5781",0.0621473792367685,"","NCI","INDOMETHACIN|rxcui:5781"
"DDIT3","ASPIRIN","rxcui:1191",0.0279314063985476,"","NCI","ASPIRIN|rxcui:1191"
"DDIT3","ETOPOSIDE","rxcui:4179",0.042860261542599,"","NCI","ETOPOSIDE|rxcui:4179"
"DDIT3","DOCETAXEL ANHYDROUS","rxcui:1299922",0.0299505442104908,"","NCI","DOCETAXEL ANHYDROUS|rxcui:1299922"
"DDIT3","THERAPEUTIC HORMONE","ncit:C548",0.0564976174879714,"","NCI","THERAPEUTIC HORMONE|ncit:C548"
"DDIT3","1,4-BENZOQUINONE","rxcui:319868",0.828631723156913,"","NCI","1,4-BENZOQUINONE|rxcui:319868"
"DDIT3","PROTEIN SYNTHESIS INHIBITOR","ncit:C784",0.207157930789228,"","NCI","PROTEIN SYNTHESIS INHIBITOR|ncit:C784"
"DDIT3","PENICILLAMINE","rxcui:7975",0.355127881352963,"","NCI","PENICILLAMINE|rxcui:7975"
"DDIT3","RECOMBINANT INTERLEUKIN-1","ncit:C586",0.138105287192819,"","NCI","RECOMBINANT INTERLEUKIN-1|ncit:C586"
"DDIT3","ASCORBIC ACID","rxcui:1151",0.0956113526719515,"","NCI","ASCORBIC ACID|rxcui:1151"
"DDIT3","CURCUMIN","rxcui:2955",0.0376650783253142,"","NCI","CURCUMIN|rxcui:2955"
"DDIT3","SURAMIN","rxcui:10256",0.0654182939334405,"","NCI","SURAMIN|rxcui:10256"
"DDIT3","DICLOFENAC SODIUM","rxcui:203214",0.0731145638079629,"","NCI","DICLOFENAC SODIUM|rxcui:203214"
"DDIT3","HYDROGEN PEROXIDE","rxcui:5499",0.124294758473537,"","NCI","HYDROGEN PEROXIDE|rxcui:5499"
"DDIT3","FENRETINIDE","ncit:C1098",0.184140382923759,"","NCI","FENRETINIDE|ncit:C1098"
"DDIT3","CYCLOSPORINE","rxcui:3008",0.028573507695066,"","NCI","CYCLOSPORINE|rxcui:3008"
"DDIT3","GLUTAMINE","rxcui:4885",0.310736896183842,"","NCI","GLUTAMINE|rxcui:4885"
"DDIT3","PROTEASOME INHIBITOR","ncit:C2160",0.186442137710305,"","NCI","PROTEASOME INHIBITOR|ncit:C2160"
"DDIT3","PHOTOSENSITIZING AGENT","ncit:C1420",0.828631723156913,"","NCI","PHOTOSENSITIZING AGENT|ncit:C1420"
"DDIT3","6-DIAZO-5-OXO-L-NORLEUCINE","drugbank:DB17537",1.24294758473537,"","NCI","6-DIAZO-5-OXO-L-NORLEUCINE|drugbank:DB17537"
"DDIT3","ANTIOXIDANT","ncit:C275",0.118375960450988,"","NCI","ANTIOXIDANT|ncit:C275"
